transaction_id,date,product_id,store_id,units_sold,sales_revenue
T003370,2024-12-18,P005,S01,21,4552.8
T003371,2024-12-18,P004,S01,23,4285.36
T003372,2024-12-18,P006,S02,27,563.49
T003373,2024-12-19,P010,S01,21,1403.2199999999998
T003374,2024-12-19,P008,S03,24,6054.0
T003375,2024-12-19,P004,S01,27,5030.639999999999
T003376,2024-12-19,P008,S02,23,5801.75
T003377,2024-12-19,P007,S02,25,7285.5
T003378,2024-12-19,P003,S02,21,5499.06
T003379,2024-12-19,P009,S03,29,2190.08
T003380,2024-12-19,P004,S02,26,4844.32
T003381,2024-12-19,P009,S02,31,2341.12
T003382,2024-12-19,P004,S03,32,5962.24
T003383,2024-12-19,P003,S02,18,4713.4800000000005
T003384,2024-12-19,P009,S03,32,2416.64
T003385,2024-12-19,P008,S02,25,6306.25
T003386,2024-12-20,P004,S02,24,4471.68
T003387,2024-12-20,P007,S01,27,7868.34
T003388,2024-12-20,P007,S02,27,7868.34
T003389,2024-12-20,P009,S01,28,2114.56
T003390,2024-12-20,P006,S02,28,584.36
T003391,2024-12-20,P002,S01,23,725.65
T003392,2024-12-20,P009,S02,30,2265.6
T003393,2024-12-20,P002,S03,20,631.0
T003394,2024-12-20,P009,S01,28,2114.56
T003395,2024-12-20,P002,S02,19,599.45
T003396,2024-12-20,P006,S03,24,500.88
T003397,2024-12-20,P007,S02,26,7576.92
T003398,2024-12-20,P007,S02,25,7285.5
T003399,2024-12-20,P010,S01,22,1470.04
T003400,2024-12-21,P008,S01,31,7819.75
T003401,2024-12-21,P009,S03,36,2718.72
T003402,2024-12-21,P008,S01,30,7567.5
T003403,2024-12-21,P007,S01,30,8742.6
T003404,2024-12-21,P003,S01,25,6546.5
T003405,2024-12-21,P004,S02,31,5775.92
T003406,2024-12-21,P009,S03,38,2869.7599999999998
T003407,2024-12-21,P005,S02,22,4769.6
T003408,2024-12-21,P001,S01,4,237.84
T003409,2024-12-21,P002,S01,22,694.1
T003410,2024-12-21,P007,S03,24,6994.08
T003411,2024-12-21,P004,S03,36,6707.5199999999995
T003412,2024-12-21,P006,S03,30,626.1
T003413,2024-12-22,P004,S03,33,6148.5599999999995
T003414,2024-12-22,P010,S01,26,1737.3199999999997
T003415,2024-12-22,P008,S02,30,7567.5
T003416,2024-12-22,P007,S02,35,10199.7
T003417,2024-12-22,P004,S03,32,5962.24
T003418,2024-12-22,P009,S01,32,2416.64
T003419,2024-12-22,P004,S01,34,6334.88
T003420,2024-12-22,P002,S02,21,662.5500000000001
T003421,2024-12-23,P007,S03,25,7285.5
T003422,2024-12-23,P008,S03,27,6810.75
T003423,2024-12-23,P009,S03,30,2265.6
T003424,2024-12-23,P006,S01,26,542.62
T003425,2024-12-23,P006,S03,26,542.62
T003426,2024-12-23,P001,S02,6,356.76
T003427,2024-12-23,P005,S01,19,4119.2
T003428,2024-12-23,P008,S03,25,6306.25
T003429,2024-12-23,P007,S03,22,6411.240000000001
T003430,2024-12-23,P001,S03,7,416.22
T003431,2024-12-23,P009,S02,30,2265.6
T003432,2024-12-24,P002,S03,22,694.1
T003433,2024-12-24,P002,S01,15,473.25
T003434,2024-12-24,P005,S03,20,4336.0
T003435,2024-12-24,P007,S02,24,6994.08
T003436,2024-12-24,P009,S01,29,2190.08
T003437,2024-12-24,P004,S02,25,4658.0
T003438,2024-12-24,P009,S03,31,2341.12
T003439,2024-12-24,P010,S01,17,1135.9399999999998
T003440,2024-12-24,P007,S01,24,6994.08
T003441,2024-12-24,P001,S03,9,535.14
T003442,2024-12-24,P002,S02,18,567.9
T003443,2024-12-24,P007,S01,25,7285.5
T003444,2024-12-25,P008,S03,39,9837.75
T003445,2024-12-25,P005,S02,28,6070.400000000001
T003446,2024-12-25,P005,S02,29,6287.200000000001
T003447,2024-12-25,P004,S02,43,8011.759999999999
T003448,2024-12-25,P008,S03,38,9585.5
T003449,2024-12-25,P010,S02,33,2205.06
T003450,2024-12-25,P007,S01,40,11656.800000000001
T003451,2024-12-25,P009,S01,46,3473.9199999999996
T003452,2024-12-26,P007,S03,24,6994.08
T003453,2024-12-26,P005,S03,19,4119.2
T003454,2024-12-26,P004,S02,28,5216.96
T003455,2024-12-26,P005,S03,17,3685.6000000000004
T003456,2024-12-26,P004,S01,29,5403.28
T003457,2024-12-26,P006,S03,25,521.75
T003458,2024-12-27,P003,S03,20,5237.200000000001
T003459,2024-12-27,P010,S01,22,1470.04
T003460,2024-12-27,P006,S03,27,563.49
T003461,2024-12-27,P004,S01,28,5216.96
T003462,2024-12-27,P005,S03,19,4119.2
T003463,2024-12-27,P009,S03,28,2114.56
T003464,2024-12-27,P009,S03,28,2114.56
T003465,2024-12-27,P010,S01,23,1536.86
T003466,2024-12-27,P002,S01,21,662.5500000000001
T003467,2024-12-27,P008,S02,24,6054.0
T003468,2024-12-27,P009,S03,31,2341.12
T003469,2024-12-27,P009,S03,28,2114.56
T003470,2024-12-28,P007,S02,30,8742.6
T003471,2024-12-28,P003,S02,19,4975.34
T003472,2024-12-28,P005,S01,24,5203.200000000001
T003473,2024-12-28,P007,S02,30,8742.6
T003474,2024-12-28,P005,S02,18,3902.4
T003475,2024-12-29,P006,S02,33,688.71
T003476,2024-12-29,P001,S02,4,237.84
T003477,2024-12-29,P006,S03,29,605.23
T003478,2024-12-29,P009,S03,35,2643.2
T003479,2024-12-29,P010,S01,29,1937.7799999999997
T003480,2024-12-29,P002,S03,24,757.2
T003481,2024-12-29,P001,S03,8,475.68
T003482,2024-12-29,P008,S01,29,7315.25
T003483,2024-12-29,P008,S01,29,7315.25
T003484,2024-12-29,P006,S03,29,605.23
T003485,2024-12-30,P008,S01,24,6054.0
T003486,2024-12-30,P008,S02,24,6054.0
T003487,2024-12-30,P006,S01,22,459.14000000000004
T003488,2024-12-30,P003,S01,18,4713.4800000000005
T003489,2024-12-30,P009,S01,30,2265.6
T003490,2024-12-30,P005,S02,20,4336.0
T003491,2024-12-30,P004,S02,28,5216.96
T003492,2024-12-31,P010,S03,24,1603.6799999999998
T003493,2024-12-31,P008,S02,29,7315.25
T003494,2024-12-31,P006,S02,27,563.49
T003495,2024-12-31,P005,S02,18,3902.4
T003496,2024-12-31,P007,S01,25,7285.5
T003497,2024-12-31,P001,S02,6,356.76
T003498,2024-12-31,P002,S02,20,631.0
T003499,2024-12-31,P003,S01,15,3927.9
T003500,2024-12-31,P002,S02,22,694.1
T003501,2024-12-31,P002,S03,18,567.9
